title,link,summary,published,source,category,priority,guid,author,tags,id
Israel Set to Expand in West Bank to ‘Bury’ Palestinian State,https://www.bloomberg.com/news/articles/2025-08-14/israel-set-to-expand-in-west-bank-to-bury-palestinian-state,Israel plans to expand settlements into an area of the West Bank that would effectively bisect the enclave &mdash; a move its finance minister said “buries the idea of a Palestinian state.”,2025-08-14 12:07:32,Bloomberg Markets,general_financial,1,https://www.bloomberg.com/news/articles/2025-08-14/israel-set-to-expand-in-west-bank-to-bury-palestinian-state,Dan Williams,[],29029
White House taps more potential candidates to head the Federal Reserve,https://www.thestreet.com/fed/white-house-taps-more-potential-candidates-to-head-the-federal-reserve,"Search for Fed Chair Jerome Powell’s successor expands in what is described as a ""deliberative"" effort.",2025-08-14 12:07:00,TheStreet,investing_markets,1,https://www.thestreet.com/fed/white-house-taps-more-potential-candidates-to-head-the-federal-reserve,Mary Helen Gillespie,"[{'term': 'Economy News and Analysis', 'scheme': None, 'label': None}, {'term': 'Jerome Powell', 'scheme': None, 'label': None}, {'term': 'The FED | Federal Reserve & FOMC News', 'scheme': None, 'label': None}, {'term': 'Fed', 'scheme': None, 'label': None}, {'term': 'Federal Reserve', 'scheme': None, 'label': None}, {'term': 'Interest Rates', 'scheme': None, 'label': None}, {'term': 'U.S. Economy', 'scheme': None, 'label': None}, {'term': 'Fed Funds', 'scheme': None, 'label': None}, {'term': 'Economy', 'scheme': None, 'label': None}]",18260
Private Equity Funds Traded in London Hint at Hidden 401(k) Risk,https://www.bloomberg.com/news/articles/2025-08-14/private-equity-funds-traded-in-london-hint-at-hidden-401-k-risk,"Private equity is moving closer to gaining entry into 401(k) accounts, but there’s no clear picture of how retail investments in the asset class will fare. The big publicly listed names &mdash; Apollo, Blackstone, KKR &mdash; tell one story, but in their case, it’s about the business of managing funds, not the actual returns inside them.",2025-08-14 12:06:48,Bloomberg Markets,general_financial,1,https://www.bloomberg.com/news/articles/2025-08-14/private-equity-funds-traded-in-london-hint-at-hidden-401-k-risk,Denitsa Tsekova,[],21384
Intel has 18 months to determine its future — or Qualcomm and Arm will,https://www.marketwatch.com/story/intel-has-18-months-to-determine-its-future-or-qualcomm-and-arm-will-6fc0098b?mod=mw_rss_topstories,Trump’s punches against Intel’s new CEO land a direct hit — widening the opening for the tech giant’s strongest rivals.,2025-08-14 12:05:00,MarketWatch Top Stories,general_financial,1,WP-MKTW-0004367347,Ryan Shrout,[],30447
Deere’s stock drops as oversupply of used equipment in the market is still an issue,https://www.marketwatch.com/story/deeres-stock-drops-as-oversupply-of-used-equipment-in-the-market-is-still-an-issue-df6598e5?mod=mw_rss_topstories,"Earnings beat expectations, but streak of year-over-year revenue declines is extended and dealer inventory remains an issue due to a cautious consumer.",2025-08-14 12:05:00,MarketWatch Top Stories,general_financial,1,WP-MKTW-0004386629,Tomi Kilgore,[],45691
Walmart is selling a 'powerful' $500 electric bike for just $277,https://www.thestreet.com/deals/5th-wheel-w20b-electric-bike-walmart-flash-sale,"Shoppers say it's ""fun and easy to use.""",2025-08-14 11:45:00,TheStreet,investing_markets,1,https://www.thestreet.com/deals/5th-wheel-w20b-electric-bike-walmart-flash-sale,Pauline Lacsamana,"[{'term': 'Commerce Deal', 'scheme': None, 'label': None}, {'term': 'Electronics', 'scheme': None, 'label': None}, {'term': 'Deals', 'scheme': None, 'label': None}, {'term': 'Electric Vehicles', 'scheme': None, 'label': None}, {'term': 'Commerce', 'scheme': None, 'label': None}, {'term': 'Walmart', 'scheme': None, 'label': None}, {'term': 'Shopping', 'scheme': None, 'label': None}, {'term': 'Deals & Bargains News', 'scheme': None, 'label': None}, {'term': 'Savings', 'scheme': None, 'label': None}]",8983
Stock Market Today: Stocks seek to continue rally with solid economic data readouts,https://www.thestreet.com/investing/stock-market-today-stocks-seek-to-continue-rally-with-solid-economic-data-readouts,Fresh PPI and labor market data are coming before market open.,2025-08-14 11:43:17,TheStreet,investing_markets,1,https://www.thestreet.com/investing/stock-market-today-stocks-seek-to-continue-rally-with-solid-economic-data-readouts,Noah Weidner,"[{'term': 'Futures', 'scheme': None, 'label': None}, {'term': 'Investing', 'scheme': None, 'label': None}, {'term': 'Stock Market', 'scheme': None, 'label': None}, {'term': 'Stocks', 'scheme': None, 'label': None}, {'term': 'Investing News, Analysis, and Tips', 'scheme': None, 'label': None}, {'term': 'Earnings Forecast', 'scheme': None, 'label': None}, {'term': 'Stock Market Today', 'scheme': None, 'label': None}, {'term': 'Stock', 'scheme': None, 'label': None}, {'term': 'Earnings', 'scheme': None, 'label': None}, {'term': 'Latest Stock Market News & Data', 'scheme': None, 'label': None}, {'term': 'Stock Market Futures', 'scheme': None, 'label': None}]",54397
Tom Dundon to buy the Portland Trail Blazers from Paul Allen's estate,https://www.cnbc.com/2025/08/13/tom-dundon-to-buy-portland-trail-blazers-from-paul-allen-estate.html,"Dundon owns the NHL's Carolina Hurricanes, and he's the majority owner of the Pro Pickleball Association and Major League Pickleball.",2025-08-14 11:40:31,CNBC World News,general_financial,1,108185457,,[],8407
"‘I am a senior citizen’: My car needs $3,500 for repairs, but only has a trade-in value of $6,000. Do I bother fixing it?",https://www.marketwatch.com/story/i-am-retired-and-not-wealthy-my-car-needs-3-500-for-repairs-but-only-has-a-trade-in-value-of-6-000-do-i-bother-fixing-it-e81d225e?mod=mw_rss_topstories,“What is the ‘tipping point’ for keeping one’s old car versus trading it in?”,2025-08-14 11:39:00,MarketWatch Top Stories,general_financial,1,WP-MKTW-0004379295,Quentin Fottrell,[],22793
"Major healthcare company files Chapter 11 bankruptcy, seeks sale",https://www.thestreet.com/biotech/major-pharmacy-company-files-for-chapter-11,The pharmacy services provider files for Chapter 11 bankruptcy.,2025-08-14 11:37:00,TheStreet,investing_markets,1,https://www.thestreet.com/biotech/major-pharmacy-company-files-for-chapter-11,Kirk O’Neil,"[{'term': 'Biotechnology, Pharmaceutical and Drug Industry News & Analysis', 'scheme': None, 'label': None}, {'term': 'Retail', 'scheme': None, 'label': None}, {'term': 'Pharmaceuticals', 'scheme': None, 'label': None}, {'term': 'Chapter 11', 'scheme': None, 'label': None}, {'term': 'Bankruptcy', 'scheme': None, 'label': None}]",8437
"Monterey classic car auctions kick off, and sales expectations are tepid",https://www.cnbc.com/2025/08/14/monterey-car-week-classic-car-auction-sales-expectations.html,"An estimated 1,140 classic cars will come up for sale at Monterey Car Week, the annual gathering of classic car collectors from around the world.",2025-08-14 11:30:01,CNBC World News,general_financial,1,108185318,,[],85964
How some of the biggest U.S. companies are using AI to cut workers,https://www.cnbc.com/2025/08/13/how-some-of-the-biggest-us-companies-are-using-ai-to-cut-workers.html,"A wide range of companies are using AI to cut operational and labor costs, improve internal productivity and enhance customer experience, management commentary shows.",2025-08-14 11:25:38,CNBC World News,general_financial,1,108182360,,[],77970
"Amazon is selling a 'sturdy' $330 7-drawer dresser for $150, and shoppers say it's 'better than expected'",https://www.thestreet.com/deals/t4tream-7-drawer-dresser-amazon-sale,"""It's great value for the money.""",2025-08-14 11:15:00,TheStreet,investing_markets,1,https://www.thestreet.com/deals/t4tream-7-drawer-dresser-amazon-sale,Liz Sheldon,"[{'term': 'Commerce Deal', 'scheme': None, 'label': None}, {'term': 'Deals & Bargains News', 'scheme': None, 'label': None}, {'term': 'Furniture', 'scheme': None, 'label': None}, {'term': 'Amazon', 'scheme': None, 'label': None}, {'term': 'Deals', 'scheme': None, 'label': None}, {'term': 'Home Decor', 'scheme': None, 'label': None}, {'term': 'Savings', 'scheme': None, 'label': None}, {'term': 'Commerce', 'scheme': None, 'label': None}, {'term': 'Shopping', 'scheme': None, 'label': None}]",74421
Kodak faces financial struggles even as Gen Z sparks a film resurgence,https://www.cnbc.com/2025/08/14/kodak-going-concern-gen-z-film.html,"Film camera company Kodak indicated it may need to file for bankruptcy, but Gen Z is showing a renewed interest in retro tech and aesthetics.",2025-08-14 11:00:01,CNBC World News,general_financial,1,108185378,,[],69456
Meet the Woman Balancing the Budget of New York City’s Transit System,https://www.bloomberg.com/news/articles/2025-08-14/nyc-subway-s-new-finance-boss-faces-future-cash-crunch,"Each morning, on her commute into lower Manhattan, Jai Patel can tally up the costs of New York City’s vast transit system.",2025-08-14 11:00:00,Bloomberg Markets,general_financial,1,https://www.bloomberg.com/news/articles/2025-08-14/nyc-subway-s-new-finance-boss-faces-future-cash-crunch,Michelle Kaske,[],60318
"Former Goldman Sachs, JPMorgan exec gambled away investor funds for his online casino company: Feds",https://www.cnbc.com/2025/08/13/goldman-jpmorgan-galaxy-kim-indicted-gambling-casino-fraud.html,"Investors who lost money in Richard Kim's alleged scheme included Galaxy Digital, where he had been a venture fund investor for six years.",2025-08-14 09:49:41,CNBC World News,general_financial,1,108185415,,[],9580
"Walmart's bestselling $197 rocking chair patio set is on sale for $97, and it's 'so comfortable'",https://www.thestreet.com/deals/mainstays-dashwood-rocking-chair-patio-set-walmart-flash-sale,"It's ""well worth the cost.""",2025-08-14 09:45:00,TheStreet,investing_markets,1,https://www.thestreet.com/deals/mainstays-dashwood-rocking-chair-patio-set-walmart-flash-sale,Adam Reeder,"[{'term': 'Shopping', 'scheme': None, 'label': None}, {'term': 'Home Decor', 'scheme': None, 'label': None}, {'term': 'Savings', 'scheme': None, 'label': None}, {'term': 'Walmart', 'scheme': None, 'label': None}, {'term': 'Patio & Garden', 'scheme': None, 'label': None}, {'term': 'Deals', 'scheme': None, 'label': None}, {'term': 'Outdoors', 'scheme': None, 'label': None}, {'term': 'Furniture', 'scheme': None, 'label': None}, {'term': 'Commerce Deal', 'scheme': None, 'label': None}, {'term': 'Deals & Bargains News', 'scheme': None, 'label': None}, {'term': 'Home', 'scheme': None, 'label': None}, {'term': 'Commerce', 'scheme': None, 'label': None}]",17202
"Amazon is selling a 'sturdy' $88 anti-theft travel bag for $39, and shoppers 'absolutely love it'",https://www.thestreet.com/deals/travelon-anti-theft-messenger-bag-amazon-sale,"""This bag is terrific.""",2025-08-14 09:00:00,TheStreet,investing_markets,1,https://www.thestreet.com/deals/travelon-anti-theft-messenger-bag-amazon-sale,Liz Sheldon,"[{'term': 'Commerce Deal', 'scheme': None, 'label': None}, {'term': 'Accessories', 'scheme': None, 'label': None}, {'term': 'Amazon', 'scheme': None, 'label': None}, {'term': 'Deals', 'scheme': None, 'label': None}, {'term': 'Shopping', 'scheme': None, 'label': None}, {'term': 'Deals & Bargains News', 'scheme': None, 'label': None}, {'term': 'Savings', 'scheme': None, 'label': None}, {'term': 'Travel', 'scheme': None, 'label': None}, {'term': 'Commerce', 'scheme': None, 'label': None}]",82262
"US Two-Year, Five-Year Yields Fall to Lowest Levels Since May",https://www.bloomberg.com/news/articles/2025-08-14/us-two-year-yield-on-verge-of-falling-to-lowest-level-since-may,"US short-dated bonds yields fell to their lowest levels in more than three months, reflecting conviction among traders that the Federal Reserve will cut interest rates in September.",2025-08-14 08:18:11,Bloomberg Markets,general_financial,1,https://www.bloomberg.com/news/articles/2025-08-14/us-two-year-yield-on-verge-of-falling-to-lowest-level-since-may,Alice Gledhill,[],33506
Macy’s is selling a cooling memory foam pillow for only $35 that shoppers call 'a lifesaver' for hot sleepers,https://www.thestreet.com/deals/nestl-adjustable-memory-foam-blend-cooling-pillow-macys-sale,"Sweaty sleepers swear it's ""perfect.""",2025-08-14 08:00:00,TheStreet,investing_markets,1,https://www.thestreet.com/deals/nestl-adjustable-memory-foam-blend-cooling-pillow-macys-sale,Ashley Jones,"[{'term': 'Commerce', 'scheme': None, 'label': None}, {'term': 'Savings', 'scheme': None, 'label': None}, {'term': 'Deals', 'scheme': None, 'label': None}, {'term': 'Household Products', 'scheme': None, 'label': None}, {'term': 'Bedding', 'scheme': None, 'label': None}, {'term': ""Macy's"", 'scheme': None, 'label': None}, {'term': 'Commerce Deal', 'scheme': None, 'label': None}, {'term': 'Deals & Bargains News', 'scheme': None, 'label': None}, {'term': 'Shopping', 'scheme': None, 'label': None}, {'term': 'Home', 'scheme': None, 'label': None}]",88142
"Standard Bank CEO Plans Exit After Record Profit, New Expansion",https://www.bloomberg.com/news/articles/2025-08-14/standard-bank-profit-at-record-as-fees-trump-waning-loan-income,"Standard Bank Group Ltd. announced plans for its two top executives to leave, as Africa’s biggest lender by assets posted record profit and an expansion further into the continent.",2025-08-14 05:59:50,Bloomberg Markets,general_financial,1,https://www.bloomberg.com/news/articles/2025-08-14/standard-bank-profit-at-record-as-fees-trump-waning-loan-income,Adelaide Changole,[],21597
This startup wants the $80-billion U.S. railroad industry to switch from diesel to batteries,https://www.cnbc.com/2025/08/14/battery-electric-trains-voltify-wants-railroad-operators-to-avoid-diesel.html,"Voltify, a start-up, has a bold ambition to convince Class 1 railroads to buy its battery-electric VoltCars, charged via a U.S. network of microgrids",2025-08-14 05:19:37,CNBC World News,general_financial,1,108179087,,[],41820
Many business travelers are quietly taking their families along on trips,https://www.cnbc.com/2025/08/14/most-business-travelers-are-taking-families-along-on-trips.html,"A survey shows most business travelers have taken family or friends on their work trips, but some choose to not disclose this to their companies.",2025-08-14 05:01:09,CNBC World News,general_financial,1,108185103,,[],73636
Short Sellers Pile Into UK Bakery Chain Greggs,https://www.bloomberg.com/news/articles/2025-08-14/short-sellers-pile-into-uk-bakery-chain-greggs-as-growth-wanes,"Short sellers are betting against Greggs Plc at levels not seen since the global financial crisis, as the UK bakery chain struggles to convince investors that opening more shops will boost lackluster sales.",2025-08-14 04:00:00,Bloomberg Markets,general_financial,1,https://www.bloomberg.com/news/articles/2025-08-14/short-sellers-pile-into-uk-bakery-chain-greggs-as-growth-wanes,"Elliot Burrin, Lisa Pham","[{'term': 'LSE:GRG', 'scheme': 'stock-symbol', 'label': None}]",51875
Amazon is selling a $73 dorm bed mattress topper for $50 that's 'so comfortable and plush',https://www.thestreet.com/deals/topllen-twin-xl-mattress-topper-amazon-sale,"""It has improved my body aches and improved my sleep quality.""",2025-08-14 02:30:00,TheStreet,investing_markets,1,https://www.thestreet.com/deals/topllen-twin-xl-mattress-topper-amazon-sale,Rebecca Rovenstine,"[{'term': 'Commerce Deal', 'scheme': None, 'label': None}, {'term': 'Deals & Bargains News', 'scheme': None, 'label': None}, {'term': 'Deals', 'scheme': None, 'label': None}, {'term': 'Amazon', 'scheme': None, 'label': None}, {'term': 'Bedding', 'scheme': None, 'label': None}, {'term': 'Savings', 'scheme': None, 'label': None}, {'term': 'Commerce', 'scheme': None, 'label': None}, {'term': 'Home', 'scheme': None, 'label': None}, {'term': 'Shopping', 'scheme': None, 'label': None}]",70289
