title,link,summary,published,source,category,priority,guid,author,tags,id
Nvidia and AMD reportedly strike deals with Trump — but analysts see a ‘slippery slope’,https://www.marketwatch.com/story/nvidia-and-amd-reportedly-strike-deals-with-trump-but-analysts-see-a-slippery-slope-13d8012c?mod=mw_rss_topstories,The chip companies reportedly agreed to give 15% of their China revenues to the U.S. government. Analysts say the move doesn’t have a clear strategic purpose and will impact profitability.,2025-08-11 20:08:00,MarketWatch Top Stories,general_financial,1,WP-MKTW-0004378357,Britney Nguyen,[],26371aad7b1425d32a13c537118eab34
StubHub IPO is back on for September after ticketing company delayed plans on tariff concerns,https://www.cnbc.com/2025/08/11/stubhub-ipo-back-on-for-september-after-company-delayed-plans-in-april.html,"StubHub updated its IPO prospectus on Monday, effectively restarting the process to go public.",2025-08-11 20:06:17,CNBC World News,general_financial,1,108184361,,[],20f62d76eb616ca1f77224b1f4852920
Two big banks issue shocking new price target for the S&P 500,https://www.thestreet.com/markets/two-big-banks-issue-shocking-new-price-target-for-the-s-p-500,Big and small money managers are joining the bullish parade,2025-08-11 20:03:38,TheStreet,investing_markets,1,https://www.thestreet.com/markets/two-big-banks-issue-shocking-new-price-target-for-the-s-p-500,Noah Weidner,"[{'term': 'Price Target', 'scheme': None, 'label': None}, {'term': 'Stock', 'scheme': None, 'label': None}, {'term': 'Earnings', 'scheme': None, 'label': None}, {'term': 'Latest Stock Market News & Data', 'scheme': None, 'label': None}, {'term': 'Stock Market Futures', 'scheme': None, 'label': None}, {'term': 'Stock Market', 'scheme': None, 'label': None}, {'term': 'Futures', 'scheme': None, 'label': None}, {'term': 'Stocks', 'scheme': None, 'label': None}, {'term': 'Investing News, Analysis, and Tips', 'scheme': None, 'label': None}, {'term': 'Earnings Forecast', 'scheme': None, 'label': None}, {'term': 'Price', 'scheme': None, 'label': None}]",1a46d9582c39f4b955f97896b5e91320
Bitcoin-Miner MARA Said to Near $168 Million Deal for EDF Unit,https://www.bloomberg.com/news/articles/2025-08-11/bitcoin-miner-mara-said-to-near-168-million-deal-for-edf-unit,"MARA Holdings Inc. is in advanced talks to acquire a majority stake in Exaion from Electricite de France SA as the largest Bitcoin miner looks to extend its reach into artificial intelligence as an infrastructure provider, according to people familiar with the matter.",2025-08-11 20:03:22,Bloomberg Markets,general_financial,1,https://www.bloomberg.com/news/articles/2025-08-11/bitcoin-miner-mara-said-to-near-168-million-deal-for-edf-unit,"Matthew Monks, David Pan","[{'term': 'NCM:MARA', 'scheme': 'stock-symbol', 'label': None}]",d40f034e033e2fe8f55e017a34e583e2
Walmart is selling a $579 rocking chair patio set for $220 that's 'sturdy' and 'comfortable',https://www.thestreet.com/deals/costway-3-piece-rocker-patio-set-walmart-sale,"""Great outdoor seating""",2025-08-11 20:03:00,TheStreet,investing_markets,1,https://www.thestreet.com/deals/costway-3-piece-rocker-patio-set-walmart-sale,Adam Reeder,"[{'term': 'Commerce Deal', 'scheme': None, 'label': None}, {'term': 'Deals & Bargains News', 'scheme': None, 'label': None}, {'term': 'Furniture', 'scheme': None, 'label': None}, {'term': 'Home Decor', 'scheme': None, 'label': None}, {'term': 'Walmart', 'scheme': None, 'label': None}, {'term': 'Deals', 'scheme': None, 'label': None}, {'term': 'Outdoors', 'scheme': None, 'label': None}, {'term': 'Patio & Garden', 'scheme': None, 'label': None}, {'term': 'Savings', 'scheme': None, 'label': None}, {'term': 'Commerce', 'scheme': None, 'label': None}, {'term': 'Home', 'scheme': None, 'label': None}, {'term': 'Shopping', 'scheme': None, 'label': None}]",6539931079da660f2b06974b9ea7fa15
"Beloved bar chain shuts down, files Chapter 7 bankruptcy",https://www.thestreet.com/restaurants/dog-bar-chain-files-chapter-7-liquidation,"The chain of dog bars, which includes 2-acre dog parks, closed all of its locations and filed for Chapter 7 bankruptcy liquidation.",2025-08-11 19:38:20,TheStreet,investing_markets,1,https://www.thestreet.com/restaurants/dog-bar-chain-files-chapter-7-liquidation,Kirk O’Neil,"[{'term': 'Restaurants', 'scheme': None, 'label': None}, {'term': 'Restaurants & Fast Food Industry News', 'scheme': None, 'label': None}, {'term': 'Bankruptcy', 'scheme': None, 'label': None}, {'term': 'Retail', 'scheme': None, 'label': None}, {'term': 'Retail, Shopping Malls, Chain Stores News & Analysis', 'scheme': None, 'label': None}]",5170dfe00d1a6f3c63e5464e8b6442de
Trump extends trade truce with China. What it means for tariffs.,https://www.marketwatch.com/story/trump-hints-at-extending-trade-truce-with-china-what-it-would-mean-for-tariffs-3ffcfa33?mod=mw_rss_topstories,"U.S. levies on Chinese goods like toys, footwear and furniture could rise sharply if a deal is not approved by Tuesday’s deadline.",2025-08-11 19:26:00,MarketWatch Top Stories,general_financial,1,WP-MKTW-0004378767,Robert Schroeder,[],9b04ba5403dd80ca880aff740ce91ee1
‘I have a great mortgage rate’: I need $80K to buy my husband out of our home. Do I raid my $180K Roth IRA?,https://www.marketwatch.com/story/i-need-80k-to-buy-my-husband-out-of-our-home-do-i-raid-my-180k-roth-ira-73460355?mod=mw_rss_topstories,“I have two young children.”,2025-08-11 19:17:00,MarketWatch Top Stories,general_financial,1,WP-MKTW-0004371547,Quentin Fottrell,[],dbc637b53a0ed6df30d3adfffe9223a5
"Amazon is selling a $36 modern floor lamp for just $20, and buyers say it 'adds a cozy touch'",https://www.thestreet.com/deals/ambimall-modern-floor-lamp-amazon-sale,"""This floor lamp is exactly what I was looking for — simple, modern, and affordable.""",2025-08-11 19:15:00,TheStreet,investing_markets,1,https://www.thestreet.com/deals/ambimall-modern-floor-lamp-amazon-sale,Rebecca Rovenstine,"[{'term': 'Home Decor', 'scheme': None, 'label': None}, {'term': 'Deals', 'scheme': None, 'label': None}, {'term': 'Home', 'scheme': None, 'label': None}, {'term': 'Amazon', 'scheme': None, 'label': None}, {'term': 'Commerce Deal', 'scheme': None, 'label': None}, {'term': 'Deals & Bargains News', 'scheme': None, 'label': None}, {'term': 'Savings', 'scheme': None, 'label': None}, {'term': 'Commerce', 'scheme': None, 'label': None}, {'term': 'Shopping', 'scheme': None, 'label': None}]",23e8852c58b4f87534ed6f7f51052dd2
Why Trump Is Still Under Fire for His Handling of the Epstein Case,https://www.bloomberg.com/news/videos/2025-08-11/trump-under-fire-for-his-handling-of-epstein-case-video,"A federal judge denied a request by the Trump administration to release sealed grand jury materials in the criminal case against Ghislaine Maxwell.

Both Democrats and Republicans continue to criticize Trump after the DOJ’s decision not to release additional information connected to Jeffrey Epstein’s case. 

Erik Larson explains how we got here. (Source: Bloomberg)",2025-08-11 19:10:36,Bloomberg Markets,general_financial,1,https://www.bloomberg.com/news/videos/2025-08-11/trump-under-fire-for-his-handling-of-epstein-case-video,,[],a755dbf642e527f2717388406e77e89b
Microsoft's GitHub chief is leaving as competition ramps up in AI coding market,https://www.cnbc.com/2025/08/11/microsofts-github-chief-is-leaving-competition-ramps-up-in-ai-coding.html,"Microsoft, which is seeking to fend off competition from AI coding startups like Cursor, is losing GitHub chief Thomas Dohmke.",2025-08-11 18:55:27,CNBC World News,general_financial,1,108184313,,[],f11d1dd35c478ec5f81ff45b0c793996
"Trump says he asked for 20% cut from Nvidia, calls H20 an 'obsolete' chip",https://www.cnbc.com/2025/08/11/trump-nvidia-20percent-cut-h20-obsolete-chip.html,"""The Blackwell is super-duper advanced. I wouldn't make a deal with that,"" Trump said.",2025-08-11 18:53:46,CNBC World News,general_financial,1,108184263,,[],f97c04a9ea6f0d1d00af7262cf95b031
What is the worst financial decision you’ve ever made?,https://www.marketwatch.com/story/what-is-the-worst-financial-decision-youve-ever-made-02314556?mod=mw_rss_topstories,Listening without prejudice to people’s worst financial decisions may be helpful in avoiding the same mistakes.,2025-08-11 18:52:00,MarketWatch Top Stories,general_financial,1,WP-MKTW-0004377627,Quentin Fottrell,[],4bb417ed03a2c0ad023855728a4cda7a
"Canada Lumber Aid Inflames US Subsidy Claims, Industry Says",https://www.bloomberg.com/news/articles/2025-08-11/canada-lumber-aid-inflames-us-subsidy-allegations-industry-says,"The US lumber industry says new financial support pledged by Canada to domestic forestry companies risks deepening the neighbors’ long-running trade dispute, and may result in yet more import taxes.",2025-08-11 18:40:11,Bloomberg Markets,general_financial,1,https://www.bloomberg.com/news/articles/2025-08-11/canada-lumber-aid-inflames-us-subsidy-allegations-industry-says,"Thomas Seal, Mathieu Dion",[],c77adad976f5029e1afad7540201fdc5
"ESPN, Fox to bundle upcoming streaming services for $39.99 a month",https://www.cnbc.com/2025/08/11/espn-fox-to-bundle-upcoming-streaming-services-for-39point99-a-month.html,ESPN and Fox will offer their upcoming direct-to-consumer streaming services as a bundle beginning in October.,2025-08-11 18:36:28,CNBC World News,general_financial,1,108184208,,[],7e3e9ca47aaaf78aacfa061ee71f522f
"Gold logs biggest daily price drop in 3 months, as Trump says it won’t be subject to tariffs",https://www.marketwatch.com/story/gold-price-tumbles-on-reports-u-s-to-clarify-tariff-plan-on-bullion-ba27df6a?mod=mw_rss_topstories,Gold prices fell in anticipation of Monday’s clarification from the White House on excluding gold from tariffs.,2025-08-11 18:35:00,MarketWatch Top Stories,general_financial,1,WP-MKTW-0004377418,Jamie Chisholm,[],166a57e7ecbce493d8ac37f3b75aa9a5
"Trump puts Washington, DC, police under federal control, deploys National Guard",https://www.cnbc.com/2025/08/11/trump-washington-crime-fed-national-guard-homeless.html,"Trump in a social media post on Sunday declared that ""the Homeless"" in Washington, D.C., will ""have to move out.""",2025-08-11 18:33:56,CNBC World News,general_financial,1,108184081,,[],7175de6b8699ea5e51e0428b608f4a3d
"TheStreet Pro’s analysts tackle tariffs, crypto and more in market roundtable",https://www.thestreet.com/investing/stocks/thestreet-pros-analysts-tackle-tariffs-crypto-and-more-in-market-roundtable,TheStreet Pro's contributors break down the major economic issues of the day.,2025-08-11 18:33:22,TheStreet,investing_markets,1,https://www.thestreet.com/investing/stocks/thestreet-pros-analysts-tackle-tariffs-crypto-and-more-in-market-roundtable,Rob Lenihan,"[{'term': 'Cryptocurrency', 'scheme': None, 'label': None}, {'term': 'Investing', 'scheme': None, 'label': None}, {'term': 'Stocks', 'scheme': None, 'label': None}, {'term': 'Technology', 'scheme': None, 'label': None}, {'term': 'Investing News, Analysis, and Tips', 'scheme': None, 'label': None}, {'term': 'Economy', 'scheme': None, 'label': None}, {'term': 'Economy News and Analysis', 'scheme': None, 'label': None}, {'term': 'Stock Investing News, Analysis and Tips', 'scheme': None, 'label': None}, {'term': 'Artificial Intelligence', 'scheme': None, 'label': None}]",7e1e6fc892d930c6d917aa0b7d58bbed
Amazon is selling a $37 storage cart for $19 that's 'great for small places',https://www.thestreet.com/deals/spacelead-slim-4-tier-storage-cart-amazon-sale,"""This fit my space to a T.""",2025-08-11 18:30:00,TheStreet,investing_markets,1,https://www.thestreet.com/deals/spacelead-slim-4-tier-storage-cart-amazon-sale,Pauline Lacsamana,"[{'term': 'Commerce', 'scheme': None, 'label': None}, {'term': 'Shopping', 'scheme': None, 'label': None}, {'term': 'Deals & Bargains News', 'scheme': None, 'label': None}, {'term': 'Savings', 'scheme': None, 'label': None}, {'term': 'Home', 'scheme': None, 'label': None}, {'term': 'Commerce Deal', 'scheme': None, 'label': None}, {'term': 'Organization', 'scheme': None, 'label': None}, {'term': 'Deals', 'scheme': None, 'label': None}, {'term': 'Amazon', 'scheme': None, 'label': None}]",0bf670652a0294c06fcde520bde471e3
Should you use AI to buy your next home? We asked Gemini these 4 mortgage questions. Brokers rated the responses.,https://www.marketwatch.com/story/should-you-use-ai-to-buy-your-next-home-we-asked-gemini-these-4-mortgage-questions-brokers-rated-the-responses-596c9a47?mod=mw_rss_topstories,"Buyers can use AI tools not only to educate themselves about complex real-estate terminology, but also to gain a basic understanding of the process of buying or selling a home.",2025-08-11 18:20:00,MarketWatch Top Stories,general_financial,1,WP-MKTW-0004375960,Aarthi Swaminathan,[],34fbf132d0fea611552f282fb2f08af1
"Air India suspends flights to Washington, D.C., amid ongoing tensions",https://www.thestreet.com/travel/air-india-suspends-flights-to-washington-dc-amid-ongoing-tensions,Air India halts direct flights to the U.S. capital until further notice.,2025-08-11 18:03:00,TheStreet,investing_markets,1,https://www.thestreet.com/travel/air-india-suspends-flights-to-washington-dc-amid-ongoing-tensions,Fernanda Tronco,"[{'term': 'Politics and Business News & Opinion', 'scheme': None, 'label': None}, {'term': 'Transportation', 'scheme': None, 'label': None}, {'term': 'Politics', 'scheme': None, 'label': None}, {'term': 'India', 'scheme': None, 'label': None}, {'term': 'Travel & Vacation News and Tips', 'scheme': None, 'label': None}, {'term': 'Travel', 'scheme': None, 'label': None}, {'term': 'Luxury Travel', 'scheme': None, 'label': None}, {'term': 'Passengers', 'scheme': None, 'label': None}, {'term': 'Flying', 'scheme': None, 'label': None}, {'term': 'Tariffs', 'scheme': None, 'label': None}]",25f87dd0812246971be5b7ebcca24a9f
Can Stitch Fix make a comeback? Inside the company's return to growth,https://www.cnbc.com/2025/08/11/how-pandemic-darling-stitch-fix-returned-to-growth.html,"Pandemic darling Stitch Fix has seen its stock price crater since its 2021 highs, but the company is in the midst of a comeback under new CEO Matt Baer.",2025-08-11 16:01:41,CNBC World News,general_financial,1,108183558,,[],34edc5009c8d98a745f33f9541d28613
Puerto Rico Board Firings Entangle Prepa Bankruptcy Dispute,https://www.bloomberg.com/news/articles/2025-08-11/puerto-rico-board-firings-entangle-prepa-bankruptcy-dispute,The upheaval of Puerto Rico’s financial oversight board is slowing down the bankruptcy of its power utility as the judge overseeing the case suspended a near-term filing deadline and asked for a status update on the board’s membership.,2025-08-11 14:18:35,Bloomberg Markets,general_financial,1,https://www.bloomberg.com/news/articles/2025-08-11/puerto-rico-board-firings-entangle-prepa-bankruptcy-dispute,Michelle Kaske,[],ad51939ef8385a9eb1d3736e2556b386
"Travel card benefits are 'getting harder to maximize,' analyst says. What to know before you apply",https://www.cnbc.com/2025/08/11/travel-credit-card-annual-fee.html,"Travel credit cards may be worth the cost as long as it fits your lifestyle. Otherwise, it may not make sense to have an expensive credit card in your wallet.",2025-08-11 13:52:04,CNBC World News,general_financial,1,108181691,,[],1fa12fbc95507043847f67bd39c05254
US Stocks Drop as Investors Wait on CPI Data to Set Fed’s Path,https://www.bloomberg.com/news/articles/2025-08-11/us-stocks-muted-as-investors-wait-on-cpi-data-to-set-fed-s-path,US stocks declined on Monday as investors refrained from risky bets and readied themselves for a data-filled week that could influence how quickly the Federal Reserve resumes its interest-rate cuts.,2025-08-11 13:44:09,Bloomberg Markets,general_financial,1,https://www.bloomberg.com/news/articles/2025-08-11/us-stocks-muted-as-investors-wait-on-cpi-data-to-set-fed-s-path,Joel Leon,[],9b74457ba0acea8d11b11fae0ab002df
Emerging Assets Trade in Tight Range on Eve of US CPI Report,https://www.bloomberg.com/news/articles/2025-08-11/emerging-assets-gain-as-traders-watch-for-fed-cues-from-us-data,"Emerging-market currencies fell at the start of the week, with most developing-world assets trading in tight ranges as investors wait for a US inflation report due Tuesday that might offer clues on whether the Federal Reserve will begin cutting interest rates next month.",2025-08-11 05:19:41,Bloomberg Markets,general_financial,1,https://www.bloomberg.com/news/articles/2025-08-11/emerging-assets-gain-as-traders-watch-for-fed-cues-from-us-data,"Vinicius Andrade, Malavika Kaur Makol, Peter Laca",[],c568ba11b37bad5d0dc19158355126ea
Stocks Halt Rally in Countdown to Inflation Report: Markets Wrap,https://www.bloomberg.com/news/articles/2025-08-10/asia-set-for-muted-start-ahead-of-week-of-key-data-markets-wrap,"Wall Street refrained from making big bets ahead of a key inflation report, with stocks losing steam after climbing to the brink of all-time highs. Treasuries fluctuated. The dollar rose.",2025-08-10 22:35:01,Bloomberg Markets,general_financial,1,https://www.bloomberg.com/news/articles/2025-08-10/asia-set-for-muted-start-ahead-of-week-of-key-data-markets-wrap,Rita Nazareth,[],483d64e9dbd105143de2140a74f2413e
"Can $10,000 in Peloton Stock Turn Into $50,000 by 2030?",https://www.fool.com/investing/2025/08/11/can-10000-in-peloton-stock-turn-into-50000-by-2030/?source=iedfolrf0000001,"Trading down 90% over the last five years, could Peloton stock be poised for a huge rebound?",,The Motley Fool,investing_markets,1,https://www.fool.com/investing/2025/08/11/can-10000-in-peloton-stock-turn-into-50000-by-2030/,newsfeedback@fool.com (Keith Noonan),"[{'term': 'PTON', 'scheme': 'https://www.fool.com/stocks/NASDAQ', 'label': None}, {'term': '2fd40d79-6567-4973-b4a4-140eab9006e4', 'scheme': 'https://www.fool.com/guid', 'label': None}, {'term': 'investing', 'scheme': 'https://www.fool.com/topic', 'label': None}]",197be348db1e32e54e3c358fe796d6d2
Here Are Billionaire Ken Griffin's 5 Biggest Stock Holdings,https://www.fool.com/investing/2025/08/11/here-are-billionaire-ken-griffins-5-biggest-stock/?source=iedfolrf0000001,A longtime leader in financial services tops the list.,,The Motley Fool,investing_markets,1,https://www.fool.com/investing/2025/08/11/here-are-billionaire-ken-griffins-5-biggest-stock/,newsfeedback@fool.com (Keith Noonan),"[{'term': 'SCHW', 'scheme': 'https://www.fool.com/stocks/NYSE', 'label': None}, {'term': 'EW', 'scheme': 'https://www.fool.com/stocks/NYSE', 'label': None}, {'term': 'MDT', 'scheme': 'https://www.fool.com/stocks/NYSE', 'label': None}, {'term': 'QQQ', 'scheme': 'https://www.fool.com/stocks/NASDAQ', 'label': None}, {'term': 'KDP', 'scheme': 'https://www.fool.com/stocks/NASDAQ', 'label': None}, {'term': '5ee38247-678c-444b-838d-71f0681204e1', 'scheme': 'https://www.fool.com/guid', 'label': None}, {'term': 'investing', 'scheme': 'https://www.fool.com/topic', 'label': None}]",7fed0ebf3c9883cbbb704e033c83dc43
Why C3.ai Stock Is Cratering Today,https://www.fool.com/investing/2025/08/11/c3-ai-q1-2026-loss-ceo-search/?source=iedfolrf0000001,"C3.ai stock tumbles on ""catastrophic"" preliminary results amid its CEO's exit.",,The Motley Fool,investing_markets,1,https://www.fool.com/investing/2025/08/11/c3-ai-q1-2026-loss-ceo-search/,newsfeedback@fool.com (Johnny Rice),"[{'term': 'AI', 'scheme': 'https://www.fool.com/stocks/NYSE', 'label': None}, {'term': '1f672776-45c0-40f2-808c-ebacf130cb9a', 'scheme': 'https://www.fool.com/guid', 'label': None}, {'term': 'investing', 'scheme': 'https://www.fool.com/topic', 'label': None}]",c58a9036000858b80da2457ae41c6399
Why Eli Lilly Stock Popped Today,https://www.fool.com/investing/2025/08/11/why-eli-lilly-stock-popped-today/?source=iedfolrf0000001,Eli Lilly stock got cheaper last week. Investors now get a second bite at the delicious GLP-1 apple.,,The Motley Fool,investing_markets,1,https://www.fool.com/investing/2025/08/11/why-eli-lilly-stock-popped-today/,newsfeedback@fool.com (Rich Smith),"[{'term': 'LLY', 'scheme': 'https://www.fool.com/stocks/NYSE', 'label': None}, {'term': '5a498a9a-aace-491f-b068-b1fc5a907232', 'scheme': 'https://www.fool.com/guid', 'label': None}, {'term': 'investing', 'scheme': 'https://www.fool.com/topic', 'label': None}]",f08d376a74b0f5d7d90692617d181c16
