title,link,summary,published,source,category,priority,guid,author,tags,id
Cliffs Inks Multiyear Steel Pacts with US Automakers in Tariff Aftershock,https://www.bloomberg.com/news/articles/2025-08-15/cleveland-cliffs-strikes-multiyear-tariff-girding-steel-deals-with-us-carmakers,"Cleveland-Cliffs Inc. has signed fixed-price contracts to supply steel to multiple US carmakers for up to three years, an unusually long duration that signals the auto industry is guarding against potential inflationary pressures.",2025-08-15 16:41:06,Bloomberg Markets,general_financial,1,https://www.bloomberg.com/news/articles/2025-08-15/cleveland-cliffs-strikes-multiyear-tariff-girding-steel-deals-with-us-carmakers,"Joe Deaux, Gabrielle Coppola, David Welch","[{'term': 'NYS:CLF', 'scheme': 'stock-symbol', 'label': None}]",34796
"What has Trump done to save Social Security? Sadly, nothing.",https://www.marketwatch.com/story/what-has-done-trump-done-to-save-social-security-sadly-nothing-c110a264?mod=mw_rss_topstories,The president’s press conference on Social Security was hot air.,2025-08-15 16:41:00,MarketWatch Top Stories,general_financial,1,WP-MKTW-0004388881,Brett Arends,[],73582
Starbucks rival continues its US expansion,https://www.thestreet.com/restaurants/starbucks-rival-continues-its-us-expansion,A huge rival threatens Starbucks' future as it continues its massive U.S. expansion.,2025-08-15 16:37:00,TheStreet,investing_markets,1,https://www.thestreet.com/restaurants/starbucks-rival-continues-its-us-expansion,Fernanda Tronco,"[{'term': 'Food', 'scheme': None, 'label': None}, {'term': 'Restaurants', 'scheme': None, 'label': None}, {'term': 'Retail, Shopping Malls, Chain Stores News & Analysis', 'scheme': None, 'label': None}, {'term': 'Consumer', 'scheme': None, 'label': None}, {'term': 'Food And Beverage', 'scheme': None, 'label': None}, {'term': 'Restaurants & Fast Food Industry News', 'scheme': None, 'label': None}, {'term': 'Food & Drink', 'scheme': None, 'label': None}, {'term': 'Starbucks', 'scheme': None, 'label': None}, {'term': 'Beverages', 'scheme': None, 'label': None}, {'term': 'Fast Food', 'scheme': None, 'label': None}, {'term': 'Retail', 'scheme': None, 'label': None}]",71390
"Consumers Don't See Bright Future, Says UMich Survey Director",https://www.bloomberg.com/news/videos/2025-08-15/consumers-don-t-see-bright-future-says-umich-survey-video,"Joanne Hsu, University of Michigan Surveys of Consumers director, says consumers do not see a bright future ahead because of worries about inflation and unemployment. Consumer sentiment in August fell to 58.6 from 61.7 a month earlier, according to the latest survey released Friday. She speaks on ""Bloomberg Open Interest."" (Source: Bloomberg)",2025-08-15 16:29:41,Bloomberg Markets,general_financial,1,https://www.bloomberg.com/news/videos/2025-08-15/consumers-don-t-see-bright-future-says-umich-survey-video,,[],37834
U.S. shoppers fuel jewelry splurge despite tariff headwinds,https://www.cnbc.com/2025/08/15/us-shoppers-fuel-jewelry-splurge-despite-tariff-headwinds.html,Danish jewelry brand Pandora said Friday that the U.S. continued to be an outlier amid weaker global sales.,2025-08-15 16:28:21,CNBC World News,general_financial,1,108186428,,[],33940
Bank of America sticks to guns on Fed interest rate forecast,https://www.thestreet.com/economy/bank-of-america-sticks-to-guns-on-fed-interest-rate-forecast,The Wall Street bank's economists doubled down on their outlook for interest rates.,2025-08-15 16:22:39,TheStreet,investing_markets,1,https://www.thestreet.com/economy/bank-of-america-sticks-to-guns-on-fed-interest-rate-forecast,Todd Campbell - Co-Editor-in-Chief,"[{'term': 'Taxes', 'scheme': None, 'label': None}, {'term': 'Consumer', 'scheme': None, 'label': None}, {'term': 'Federal Reserve', 'scheme': None, 'label': None}, {'term': 'President Trump', 'scheme': None, 'label': None}, {'term': 'Interest Rates', 'scheme': None, 'label': None}, {'term': 'Economy', 'scheme': None, 'label': None}, {'term': 'Tariffs', 'scheme': None, 'label': None}, {'term': 'The FED | Federal Reserve & FOMC News', 'scheme': None, 'label': None}, {'term': 'Jobs', 'scheme': None, 'label': None}, {'term': 'Fed', 'scheme': None, 'label': None}, {'term': 'Inflation', 'scheme': None, 'label': None}, {'term': 'Economy News and Analysis', 'scheme': None, 'label': None}, {'term': 'Latest Stock Market News & Data', 'scheme': None, 'label': None}, {'term': 'Donald Trump', 'scheme': None, 'label': None}, {'term': 'Employment', 'scheme': None, 'label': None}, {'term': 'Labor', 'scheme': None, 'label': None}, {'term': 'Fed Funds', 'scheme': None, 'label': None}]",24341
Opendoor stock pops 10% as CEO resigns following investor pressure campaign,https://www.cnbc.com/2025/08/15/opendoor-stock-ceo-resignation.html,"Opendoor CEO Carrie Wheeler said on Friday that she's resigning following ""weeks of intense outside interest"" in the online real estate company.",2025-08-15 16:22:18,CNBC World News,general_financial,1,108186636,,[],91994
Transit Tech Firm Via Files for IPO Showing Narrower Losses,https://www.bloomberg.com/news/articles/2025-08-15/transit-tech-firm-via-files-for-ipo-showing-narrower-losses,"Via Transportation Inc. filed publicly for an IPO, positioning the public transport planning and scheduling software maker to lead a potentially busy September for new listings.",2025-08-15 16:18:35,Bloomberg Markets,general_financial,1,https://www.bloomberg.com/news/articles/2025-08-15/transit-tech-firm-via-files-for-ipo-showing-narrower-losses,"Anthony Hughes, Natalie Lung",[],16728
Colombian Economy Missed Nearly All Second Quarter Forecasts,https://www.bloomberg.com/news/articles/2025-08-15/colombian-gdp-lagged-nearly-all-forecasts-with-2-1-growth,"Colombia’s economic growth fell short of almost all forecasts in the second quarter, dragged down by weak mining and construction sectors.",2025-08-15 16:16:43,Bloomberg Markets,general_financial,1,https://www.bloomberg.com/news/articles/2025-08-15/colombian-gdp-lagged-nearly-all-forecasts-with-2-1-growth,Oscar Medina,[],39467
Amazon is selling a $25 exercise ball for $15 that shoppers say 'is amazing for the price',https://www.thestreet.com/deals/apexup-exercise-ball-amazon-sale,"At 40% off, this prop is excellent for building core strength.",2025-08-15 16:15:00,TheStreet,investing_markets,1,https://www.thestreet.com/deals/apexup-exercise-ball-amazon-sale,Colette Bennett,"[{'term': 'Deals & Bargains News', 'scheme': None, 'label': None}, {'term': 'Commerce Deal', 'scheme': None, 'label': None}, {'term': 'Shopping', 'scheme': None, 'label': None}, {'term': 'Commerce', 'scheme': None, 'label': None}, {'term': 'Savings', 'scheme': None, 'label': None}, {'term': 'Health & Fitness', 'scheme': None, 'label': None}, {'term': 'Deals', 'scheme': None, 'label': None}, {'term': 'Amazon', 'scheme': None, 'label': None}]",20007
Bloomberg Surveillance 8/15/2025,https://www.bloomberg.com/news/videos/2025-08-15/bloomberg-surveillance-8-15-2025-video,"Jonathan Ferro, Lisa Abramowicz and Annmarie Hordern speak daily with leaders and decision makers from Wall Street to Washington and beyond. No other program better positions investors and executives for the trading day. (Source: Bloomberg)",2025-08-15 16:13:09,Bloomberg Markets,general_financial,1,https://www.bloomberg.com/news/videos/2025-08-15/bloomberg-surveillance-8-15-2025-video,,"[{'term': 'NMS:NVDA', 'scheme': 'stock-symbol', 'label': None}]",42763
Popular hard cider beverage company files Chapter 11 bankruptcy,https://www.thestreet.com/restaurants/hard-cider-beverage-company-files-chapter-11,The hard cider producer and craft beverage restaurant operator files Chapter 11 bankruptcy to restructure its debt.,2025-08-15 16:13:00,TheStreet,investing_markets,1,https://www.thestreet.com/restaurants/hard-cider-beverage-company-files-chapter-11,Kirk O’Neil,"[{'term': 'Restaurants', 'scheme': None, 'label': None}, {'term': 'Retail, Shopping Malls, Chain Stores News & Analysis', 'scheme': None, 'label': None}, {'term': 'Food And Beverage', 'scheme': None, 'label': None}, {'term': 'Restaurants & Fast Food Industry News', 'scheme': None, 'label': None}, {'term': 'Chapter 11', 'scheme': None, 'label': None}, {'term': 'Bankruptcy', 'scheme': None, 'label': None}, {'term': 'Beverages', 'scheme': None, 'label': None}, {'term': 'Retail', 'scheme': None, 'label': None}]",30793
Judge sets hearing Friday on lawsuit challenging Trump takeover of DC police force,https://www.cnbc.com/2025/08/15/dc-sues-trump-police.html,"Trump on Monday federalized the Washington, D.C., police department and ordered the deployment of National Guard troops in the capital city.",2025-08-15 16:11:34,CNBC World News,general_financial,1,108186532,,[],59151
Nothing is off the table as Trump and Putin set to meet,https://www.cnbc.com/2025/08/15/nothing-is-off-the-table-as-trump-and-putin-set-to-meet.html,"""Trump wants to exhaust all options to have a peaceful end to war,"" the White House said Thursday. Whether those ""options"" are good or bad for Ukraine is key.",2025-08-15 16:10:26,CNBC World News,general_financial,1,108185926,,[],81260
‘Absolutely no one pays attention’: I could steal from my children’s trust fund without them having a clue,https://www.marketwatch.com/story/absolutely-no-one-pays-attention-i-could-steal-from-my-childrens-trust-fund-without-them-having-a-clue-06eb6526?mod=mw_rss_topstories,“I am on the paperwork as the guardian of the trust.”,2025-08-15 16:06:00,MarketWatch Top Stories,general_financial,1,WP-MKTW-0004380537,Quentin Fottrell,[],47661
Trump hints at higher semiconductor tariffs. Companies could dodge them by doing this.,https://www.marketwatch.com/story/trump-hints-at-higher-semiconductor-tariffs-companies-could-dodge-them-by-doing-this-c100c8d9?mod=mw_rss_topstories,"Trump suggested steep chip-industry tariffs are coming, but there could be breaks for companies that invest in the U.S. Specifics are still sparse.",2025-08-15 16:06:00,MarketWatch Top Stories,general_financial,1,WP-MKTW-0004390193,Emily Bary,[],56261
Fed's Goolsbee sees 'note of unease' as central bank looks to next interest rate move,https://www.cnbc.com/2025/08/15/goolsbee-sees-note-of-unease-as-fed-looks-to-next-interest-rate-move.html,Goolsbee said a mixed bag of inflation data coupled with uncertainty over tariffs have given him pause about lowering rates.,2025-08-15 16:00:19,CNBC World News,general_financial,1,108186529,,[],94871
Barclays Is Selling Thames Water Debt as Rescue Talks Continue,https://www.bloomberg.com/news/articles/2025-08-15/barclays-is-selling-thames-water-debt-as-rescue-talks-continue,Barclays Plc is selling £236 million ($320 million) of Thames Water debt as the struggling water operator is locked in talks with creditors over a potential rescue.,2025-08-15 15:56:05,Bloomberg Markets,general_financial,1,https://www.bloomberg.com/news/articles/2025-08-15/barclays-is-selling-thames-water-debt-as-rescue-talks-continue,"Giulia Morpurgo, Laura Benitez","[{'term': 'LSE:BARC', 'scheme': 'stock-symbol', 'label': None}]",93446
Most boomers and Gen X-ers are terrified about running out of money in retirement — even if they’re already retired,https://www.marketwatch.com/story/most-boomers-and-gen-x-ers-are-terrified-about-running-out-of-money-in-retirement-even-if-theyre-already-retired-43d52ed0?mod=mw_rss_topstories,Anxiety has been peaking for people in and approaching retirement — how to manage it,2025-08-15 15:56:00,MarketWatch Top Stories,general_financial,1,WP-MKTW-0004381593,Richard Eisenberg,[],2292
Standard Chartered’s stock is slumping as a Republican lawmaker calls for a probe,https://www.marketwatch.com/story/standard-chartereds-stock-is-slumping-as-a-republican-lawmaker-calls-for-a-probe-1284cdc9?mod=mw_rss_topstories,Standard Chartered shares slumped on Friday after a lawmaker close to the Trump administration requested that the Justice Department probe the bank over alleged sanctions violations.,2025-08-15 15:47:00,MarketWatch Top Stories,general_financial,1,WP-MKTW-0004390203,Steve Goldstein,[],56650
"Billionaire fund manager doubles down on Nvidia, partner in AI stack shift",https://www.thestreet.com/investing/fund-manager-doubles-down-on-nvidia-and-nvidia-backed-play-in-ai-stack-shift,"Coatue’s Philippe Laffont rotates into platforms, cloud capacity, and long-term AI demand drivers with bold bets.",2025-08-15 15:47:00,TheStreet,investing_markets,1,https://www.thestreet.com/investing/fund-manager-doubles-down-on-nvidia-and-nvidia-backed-play-in-ai-stack-shift,Moz Farooque,"[{'term': 'Market-cap', 'scheme': None, 'label': None}, {'term': 'Investing Strategy', 'scheme': None, 'label': None}, {'term': 'Top Tech', 'scheme': None, 'label': None}, {'term': 'Investing Stocks', 'scheme': None, 'label': None}, {'term': 'Investing Advice', 'scheme': None, 'label': None}, {'term': 'Stock Market Opinion & Predictions', 'scheme': None, 'label': None}, {'term': 'Growth Investing', 'scheme': None, 'label': None}, {'term': 'Technology Business News', 'scheme': None, 'label': None}, {'term': 'Advanced Micro Devices', 'scheme': None, 'label': None}, {'term': 'Stock Ideas', 'scheme': None, 'label': None}, {'term': 'Semiconductors & Semiconductor Equipment', 'scheme': None, 'label': None}, {'term': 'Markets', 'scheme': None, 'label': None}, {'term': 'Investing', 'scheme': None, 'label': None}, {'term': 'Stock Market', 'scheme': None, 'label': None}, {'term': 'Nvidia', 'scheme': None, 'label': None}, {'term': 'Technology Hardware & Equipment', 'scheme': None, 'label': None}, {'term': 'Technology', 'scheme': None, 'label': None}, {'term': 'Investing basics', 'scheme': None, 'label': None}, {'term': 'Investing News, Analysis, and Tips', 'scheme': None, 'label': None}, {'term': 'Stock Investing News, Analysis and Tips', 'scheme': None, 'label': None}, {'term': 'Top Picks', 'scheme': None, 'label': None}, {'term': 'Market Sectors', 'scheme': None, 'label': None}]",27730
Friday's stock market rotation gives a further boost to an out-of-favor sector,https://www.cnbc.com/2025/08/15/fridays-stock-market-rotation-gives-a-further-boost-to-an-out-of-favor-sector.html,"The Investing Club holds its ""Morning Meeting"" every weekday at 10:20 a.m. ET.",2025-08-15 15:37:53,CNBC World News,general_financial,1,108186616,,[],52409
"Amazon's $130 foldable weight bench is now $76, and it's 'solid' with a 'sleek look'",https://www.thestreet.com/deals/yoleo-foldable-weight-bench-amazon-sale,Save room in your home gym with this handy folding bench.,2025-08-15 15:30:00,TheStreet,investing_markets,1,https://www.thestreet.com/deals/yoleo-foldable-weight-bench-amazon-sale,Colette Bennett,"[{'term': 'Deals', 'scheme': None, 'label': None}, {'term': 'Amazon', 'scheme': None, 'label': None}, {'term': 'Health & Fitness', 'scheme': None, 'label': None}, {'term': 'Shopping', 'scheme': None, 'label': None}, {'term': 'Commerce', 'scheme': None, 'label': None}, {'term': 'Savings', 'scheme': None, 'label': None}, {'term': 'Deals & Bargains News', 'scheme': None, 'label': None}, {'term': 'Commerce Deal', 'scheme': None, 'label': None}]",73117
"Government's Intel intervention is 'essential' for national security, tech analyst says",https://www.cnbc.com/2025/08/15/intel-trump-stake.html,Luria said such a deal is needed to revive Intel and reduce the country's reliance on companies like Samsung and TSMC to manufacture chips.,2025-08-15 15:29:07,CNBC World News,general_financial,1,108186531,,[],99597
Applied Materials sinks 13% on weak guidance due to China demand,https://www.cnbc.com/2025/08/15/applied-materials-stock-china-demand-earnings.html,Applied Materials cited weakness from leading edge customers and said China clients are easing spending after a period of rapid manufacturing.,2025-08-15 15:07:03,CNBC World News,general_financial,1,108186551,,[],34872
Chips Act Fund Considered for Intel Stake,https://www.bloomberg.com/news/videos/2025-08-15/chips-act-fund-considered-for-intel-stake-video,"The administration is willing to move quickly in order to bring more semiconductor manufacturing to the US as part of their AI strategy, reports Bloomberg’s Ed Ludlow on “Bloomberg Open Interest.”  (Source: Bloomberg)",2025-08-15 15:03:14,Bloomberg Markets,general_financial,1,https://www.bloomberg.com/news/videos/2025-08-15/chips-act-fund-considered-for-intel-stake-video,,"[{'term': 'NMS:INTC', 'scheme': 'stock-symbol', 'label': None}]",61948
Southwest Airlines cancels multiple flights affecting 860K flyers,https://www.thestreet.com/travel/southwest-airlines-cancels-multiple-flights-affecting-860k-flyers,Southwest Airlines is canceling multiple flights indefinitely.,2025-08-15 15:03:00,TheStreet,investing_markets,1,https://www.thestreet.com/travel/southwest-airlines-cancels-multiple-flights-affecting-860k-flyers,Christy Rakoczy,"[{'term': 'Travel', 'scheme': None, 'label': None}, {'term': 'Vacation', 'scheme': None, 'label': None}, {'term': 'Flying', 'scheme': None, 'label': None}, {'term': 'Travel & Vacation News and Tips', 'scheme': None, 'label': None}, {'term': 'Luxury Travel', 'scheme': None, 'label': None}]",52847
Who will Trump pick for Fed chair? Hear from all the candidates in their own words,https://www.cnbc.com/2025/08/15/what-trumps-fed-chair-candidates-have-had-to-say-in-cnbc-interviews.html,President Trump's short list to replace Jerome Powell as Fed chair has turned into a long list of nearly a dozen possible candidates.,2025-08-15 14:55:51,CNBC World News,general_financial,1,108186466,,[],85184
"Nordstrom Rack is selling a $180 Marc Jacobs crossbody for $90, and it 'holds a ton of items'",https://www.thestreet.com/deals/marc-jacobs-preppy-nylon-mini-natasha-crossbody-bag-nordstrom-rack-sale,"""It's adorable, and I have gotten a dozen compliments on it.""",2025-08-15 14:45:00,TheStreet,investing_markets,1,https://www.thestreet.com/deals/marc-jacobs-preppy-nylon-mini-natasha-crossbody-bag-nordstrom-rack-sale,Rebecca Rovenstine,"[{'term': 'Commerce', 'scheme': None, 'label': None}, {'term': 'Shopping', 'scheme': None, 'label': None}, {'term': 'Designer', 'scheme': None, 'label': None}, {'term': 'Accessories', 'scheme': None, 'label': None}, {'term': 'Nordstrom Rack', 'scheme': None, 'label': None}, {'term': 'Deals', 'scheme': None, 'label': None}, {'term': 'Deals & Bargains News', 'scheme': None, 'label': None}, {'term': 'Style', 'scheme': None, 'label': None}, {'term': 'Savings', 'scheme': None, 'label': None}, {'term': 'Commerce Deal', 'scheme': None, 'label': None}]",15900
Chinese LNG Buyers Snap Up Imports as Prices Fall to Refill Storage,https://www.bloomberg.com/news/articles/2025-08-15/chinese-lng-buyers-snap-up-imports-as-prices-fall-to-refill-storage,China’s liquefied natural gas buyers are boosting imports as falling prices and the need to replenish inventories end months of sluggish deliveries.,2025-08-15 14:44:28,Bloomberg Markets,general_financial,1,https://www.bloomberg.com/news/articles/2025-08-15/chinese-lng-buyers-snap-up-imports-as-prices-fall-to-refill-storage,Stephen Stapczynski,[],53715
Costco to keep common drug off shelves amid amid conservative outcry,https://www.thestreet.com/retail/costco-no-longer-selling-abortion-pill-pressure,"The retailer insisted the decision to not sell mifepristone was made due to ""lack of demand.""",2025-08-15 14:40:09,TheStreet,investing_markets,1,https://www.thestreet.com/retail/costco-no-longer-selling-abortion-pill-pressure,Veronika Bondarenko,"[{'term': 'Health Care', 'scheme': None, 'label': None}, {'term': 'Economy', 'scheme': None, 'label': None}, {'term': 'Retail', 'scheme': None, 'label': None}, {'term': 'Politics', 'scheme': None, 'label': None}, {'term': 'Retail, Shopping Malls, Chain Stores News & Analysis', 'scheme': None, 'label': None}, {'term': 'Politics and Business News & Opinion', 'scheme': None, 'label': None}, {'term': 'Food And Beverage', 'scheme': None, 'label': None}, {'term': 'Health', 'scheme': None, 'label': None}, {'term': 'Food & Drink', 'scheme': None, 'label': None}]",40537
Major Lukoil Refinery Halts Oil Intake After Ukraine Strike,https://www.bloomberg.com/news/articles/2025-08-15/major-lukoil-refinery-halts-oil-intake-after-ukraine-strike,"Lukoil PJSC’s major Volgograd refinery has halted oil intake following one of the latest in a series of Ukrainian drone strikes on Russian energy assets, said a person familiar with the matter, who asked not to be named discussing non-public information.",2025-08-15 14:37:22,Bloomberg Markets,general_financial,1,https://www.bloomberg.com/news/articles/2025-08-15/major-lukoil-refinery-halts-oil-intake-after-ukraine-strike,Alaric Nightingale,"[{'term': 'MCX:LKOH', 'scheme': 'stock-symbol', 'label': None}]",70626
"Fannie Mae IPO would rattle mortgage rates and housing market, economist warns",https://www.thestreet.com/real-estate/fannie-mae-ipo-would-have-dire-effect-on-mortgage-rates-and-housing-market-economist-warns,White House hints at a potential Fannie Mae-Freddie Mac IPO would have a dire effect on an already precarious housing market.,2025-08-15 14:33:04,TheStreet,investing_markets,1,https://www.thestreet.com/real-estate/fannie-mae-ipo-would-have-dire-effect-on-mortgage-rates-and-housing-market-economist-warns,Caitlin Cahalan,"[{'term': 'Housing Market', 'scheme': None, 'label': None}, {'term': 'Economy', 'scheme': None, 'label': None}, {'term': 'Interest Rates', 'scheme': None, 'label': None}, {'term': 'Mortgages', 'scheme': None, 'label': None}, {'term': 'Mortgage Backed Securities', 'scheme': None, 'label': None}, {'term': 'Stocks', 'scheme': None, 'label': None}, {'term': 'Personal Finance', 'scheme': None, 'label': None}, {'term': 'Fed', 'scheme': None, 'label': None}, {'term': 'Latest Mortgages & Mortgage Rates News', 'scheme': None, 'label': None}, {'term': 'Home', 'scheme': None, 'label': None}, {'term': 'Selling a Home', 'scheme': None, 'label': None}, {'term': 'Real Estate', 'scheme': None, 'label': None}, {'term': 'IPOs', 'scheme': None, 'label': None}, {'term': 'Federal Reserve', 'scheme': None, 'label': None}, {'term': 'Real Estate and Housing Market News & Analysis', 'scheme': None, 'label': None}, {'term': 'Buying a Home', 'scheme': None, 'label': None}, {'term': 'Savings', 'scheme': None, 'label': None}, {'term': 'Housing', 'scheme': None, 'label': None}, {'term': 'Financial Planning', 'scheme': None, 'label': None}, {'term': 'Treasury Bonds', 'scheme': None, 'label': None}]",22487
"Billionaire George Soros supercharges Nvidia stake, loads up on AI plays",https://www.thestreet.com/investing/billionaire-george-soros-supercharges-nvidia-stake-loads-up-on-ai-plays,Soros Capital appears to be positioning for the next leg of the AI boom.,2025-08-15 14:17:00,TheStreet,investing_markets,1,https://www.thestreet.com/investing/billionaire-george-soros-supercharges-nvidia-stake-loads-up-on-ai-plays,Moz Farooque,"[{'term': 'Fintech', 'scheme': None, 'label': None}, {'term': 'Technology Business News', 'scheme': None, 'label': None}, {'term': 'Mutual Funds Investing News, Analysis and Tips', 'scheme': None, 'label': None}, {'term': 'Investing Stocks', 'scheme': None, 'label': None}, {'term': 'Top Tech', 'scheme': None, 'label': None}, {'term': 'Investing News, Analysis, and Tips', 'scheme': None, 'label': None}, {'term': 'Nvidia', 'scheme': None, 'label': None}, {'term': 'Stocks', 'scheme': None, 'label': None}, {'term': 'Stock Market', 'scheme': None, 'label': None}, {'term': 'Investing', 'scheme': None, 'label': None}, {'term': 'Stock Investing News, Analysis and Tips', 'scheme': None, 'label': None}, {'term': 'Funds', 'scheme': None, 'label': None}, {'term': 'Market-cap', 'scheme': None, 'label': None}, {'term': 'Investing Strategy', 'scheme': None, 'label': None}, {'term': 'Stock Funds Investing News, Analysis and Tips', 'scheme': None, 'label': None}, {'term': 'Technology Hardware & Equipment', 'scheme': None, 'label': None}, {'term': 'Markets', 'scheme': None, 'label': None}, {'term': 'Stock Ideas', 'scheme': None, 'label': None}, {'term': 'Market Sectors', 'scheme': None, 'label': None}, {'term': 'Growth Investing', 'scheme': None, 'label': None}, {'term': 'Technology', 'scheme': None, 'label': None}, {'term': 'Investing Advice', 'scheme': None, 'label': None}, {'term': 'Semiconductors & Semiconductor Equipment', 'scheme': None, 'label': None}, {'term': 'Stock of the Day', 'scheme': None, 'label': None}]",1432
